,DFC_126_2_Proteins_norm,DFC_127N_2_Proteins_norm,DKO_127C_2_Proteins_norm,DKO_128N_2_Proteins_norm,DKO_128C_2_Proteins_norm,S3FL_129N_2_Proteins_norm,S3FL_129C_2_Proteins_norm,S3KO_130N_2_Proteins_norm,S3KO_130C_2_Proteins_norm,S3KO_131_2_Proteins_norm
2054,130.78582911829767,112.14927614100326,121.82465444959172,128.23079599395692,123.70673065577654,123.45790688702701,121.914847522113,116.01775774700573,112.23320145627555,127.99440224052417
2055,6.787073504491559,6.553579099597721,7.903612928497001,8.60483824321228,10.993870581534958,6.309603418417053,7.444443504522365,7.407608633127164,8.758670894046912,10.765884300604837
2057,25.209130159540077,26.306620329371135,22.438993026882294,20.483256252864013,21.371262438871696,25.133253616694592,22.913417020412993,18.675520356757215,24.64649251580643,22.72797796794354
2058,14.0050723108556,12.553334613313945,13.263534339776578,9.820739299318364,19.624572720310066,12.82952695078134,12.47185989718682,11.998239335346815,12.119556237111425,8.699704485337241
2059,12.927759056174398,9.04578523606446,11.628304078708233,11.691356308712338,11.507602851700142,13.039847064728576,10.151513869803225,9.598591468277451,8.249445842067441,14.463258706873164
2061,347.3257933092188,392.01479487312,327.40943671612865,357.56844134565813,351.9066050631517,318.63497263006116,258.81526313774503,300.68631099538715,302.37783586541025,283.71911252806075
2062,74.76553987487527,67.93569320146369,66.22682557326799,67.62280488959216,70.68956037472945,79.18552290113401,68.35352672334172,71.67643846420228,80.35571320236063,75.25244379816714
2064,126.47657609957287,136.88672964371017,145.08126260700817,126.82783323691143,157.61306048667876,133.86875252741513,140.1875724877588,148.67383524234097,119.66788721517584,125.71072981312312
2066,176.46391111678057,172.33143914012598,163.88641060929416,166.391382985594,164.90805872302437,173.51409400646895,154.2063297365347,171.20965868960107,178.33061320321096,174.10283601281154
2067,234.85428952050157,202.79173636360835,200.04316860402756,196.97597108918546,199.84185309425695,214.94715645407427,185.72436327516183,199.0664404507976,211.22655156108485,210.53284854516124
2069,43.30799283818424,32.49098370504786,41.15329490355335,36.477031683182496,45.51667913663538,33.546058174584,33.06493089021622,40.58534870826009,32.590403326686186,34.58132532921553
2070,214.92399430889938,218.4834046302508,238.65277199036348,240.09369315571655,285.22415639571074,251.54285628089315,250.0172844505823,236.41748116431202,237.095184201642,252.61766899298016
2071,24.455010881263238,13.014854268215192,24.43760779041027,21.7926881594398,13.254292570261773,34.38733863037294,19.046173641440337,18.675520356757215,23.424352391055695,21.205529683009527
2074,115.48798090182463,109.28785428061552,99.0222769202498,97.92680044177455,105.10962247579684,114.41414198729588,68.64356997676467,87.3263158581329,82.90183846225798,105.26642427258062
2075,40.93790367788559,44.58279866346055,48.693523329590725,41.90182101042502,44.797453958404134,42.16918284642064,53.174596460874035,39.22902600078611,43.48781943904688,48.283359893621686
2076,76.27377843142895,77.6276059543899,72.22266986385192,67.90339744100125,81.47793804819834,67.82823674798331,75.3145648054925,77.62339187389593,72.92102744346033,73.40375659503297
2077,66.68569046476627,67.7510853395032,79.49035991304456,73.79584102059228,52.50343801088191,58.889631905225826,51.917742362707926,67.71180285773985,60.903316216744805,98.74164590857768
2078,70.5640181816186,70.98172292381194,70.13320897470904,58.643843244501085,67.91540611583744,60.46703275983009,87.39970036478205,69.48545562905198,66.70848180931078,75.36119010423384
2080,76.4892410823652,77.90451774733066,69.86067059786431,71.7381623102589,79.01202315140546,84.86416597770936,71.64068359546846,77.10172929409823,84.5313586285923,91.12940448390759
2081,26.609637390625636,32.675591567008354,30.433452080994204,28.901032795136896,28.152528405052134,31.23253692116441,31.034628116255575,28.90010692079189,31.368263201935456,34.690071635282244
2082,33.82763619698967,32.49098370504786,33.067989723826535,34.41935297284912,33.90632983090221,29.234495838665676,35.2885958331255,31.61275233573987,33.507008420249235,37.73496820515029
2083,9.803550617598919,9.784216683906456,12.71845758608713,11.130171205894145,11.713095759766217,12.198566608939634,9.378065194008693,9.70292398423699,8.656825883651019,8.48221187320381
2084,90.38658206775267,79.93520422889614,87.57566509277139,79.78181545065299,90.10864018697345,79.18552290113401,101.12841436013498,73.24142620359534,71.8007323291055,68.18393390383063
2085,76.5969724078333,69.0433403732267,84.3960506962496,81.55890160957728,88.97842919261004,89.80668865546939,83.14573264791213,90.14329378904043,92.78080447065973,97.11045131757695
2086,18.637519305984757,13.014854268215192,18.35091737421143,12.439603112469928,20.44654435257436,13.881127520517515,16.919189783005375,15.336879846052014,11.101106133152483,14.680751319006594
2087,30.811159083882316,30.64490508544287,28.979914071155672,31.80048915969756,26.405838686490508,31.96865731997973,39.15583921209815,32.551744979375705,27.701842827683258,27.839054353079174
2089,163.53615206060616,249.95904509451591,142.9009555922504,136.83563423716922,142.5093317438223,187.29006147001283,261.61901458750026,117.26974793852018,160.60958139432535,246.96286107751092
2090,88.23195555839028,129.5024151652902,107.65265885366607,114.48176097491121,90.51962600310559,95.80081190296558,96.10099796747053,85.44833057086123,100.8265602919354,108.85505237278223
2091,41.58429163069432,56.490005759912755,47.058293068522374,51.90962201068278,52.29794510281583,44.587864156813836,42.44299608422491,44.02832173492484,45.0154945949853,44.47723918128664
2092,131.5399483965745,127.8409444076457,128.63811387070982,129.25963534912358,141.9955994736571,119.67214483597677,140.86434007907903,131.7719676568959,136.98153898247787,123.3183110796554
2094,51.38784224829324,51.59789741795952,45.96813956114348,46.76542523484935,51.68146637861761,50.58198740431004,57.81528851564122,46.84529966583234,43.79335447023456,43.93350765095307
2096,118.28899536399574,117.68751199981823,111.01396550141766,138.61272039609347,125.86440619047032,112.41610090479716,116.88743112944856,125.19901915144503,114.37194667458932,124.94950567065614
2097,7.217998806364039,8.030441995281715,5.995844290583932,4.395949972075839,10.069152495237626,8.938604842757492,6.864356997676466,11.685241787468202,9.16605093563049,10.22215277027126
2098,31.888472338563517,32.029464050146615,37.24691150211231,27.030415785742925,42.22879260757821,30.39125646537547,41.66954740843038,45.48897695835836,34.219923493020495,35.88628100201612
2099,37.705963913842,41.07524928621107,44.514601551304956,51.254906057394884,37.09146990592635,35.12345902918826,50.75756934901612,44.44565179876299,35.951288669750696,48.93583773002198
2100,65.82383986102131,77.16608629948865,102.02019906554176,87.82546859104708,93.19103380796456,87.80864757297064,98.03461965695686,89.41296617732365,86.67010384690607,90.25943403537387
2101,7.6489241082365185,8.768873443123711,5.632459788124301,6.827752084288005,5.445562063750961,6.730243646311523,6.76767591320215,7.198943601208089,7.230995738108497,7.28600250646994
2102,166.33716652277727,193.83825505852414,218.3032398526241,166.2978521351243,193.16333358210954,188.1313419258018,176.53966025010178,183.83389312070508,183.2191737022139,170.51420791260995
2105,11.958177126961319,9.599608821945958,7.9944590541119105,8.698369093681979,14.384503564625179,5.678643076575348,11.215005799020705,11.059246691710976,12.93431632027858,12.614571503738999
2106,34.150830173394034,32.5832876360281,34.43068160805016,33.484044468152135,36.26949827366206,31.96865731997973,35.38527691759981,33.90806768684969,40.53431413756594,43.281029814552774
2108,37.275038611969514,37.93691563288258,35.06660448735452,39.84414230009165,40.58484934304961,32.17897743392697,36.83549318471456,37.872703293312114,38.191878898460374,43.06353720241935
2109,11.096326523216359,8.030441995281715,12.627611460472222,10.849578654485049,11.404856397667105,7.361203988153228,14.59884375562178,14.606552234335252,15.174906548988256,8.047226648936949
2110,31.565278362159155,27.32196357015388,30.887682709068745,28.526909393258105,35.24203373333169,26.710654471298856,33.06493089021622,28.691441888872816,28.822137942038097,33.38511596248166
2112,31.565278362159155,35.62931735837635,38.700449511950836,38.90883379539466,37.70794863012458,41.43306244760531,38.57575270525225,36.412048069878594,39.71955405439879,41.64983522355204
2116,89.30926881307147,76.7045666445874,98.38635404094543,96.89796108660785,107.88377673468884,82.86612489521062,86.14284626661593,94.62959197530053,86.1608787949266,92.21686754457475
2117,137.35743997185298,147.5939856374191,140.99318695433732,152.36175541513919,136.96102322603832,148.69632056069523,158.26693528445597,138.97091125810397,126.89888295328433,132.77923970745962
2118,44.708500069269796,46.89039693796679,38.791295637565746,44.988339075925076,45.002946866470204,49.84586700549472,43.02308259107081,50.39260520845662,47.05239480290319,45.78219485408723
2119,33.50444222058532,27.78348322505513,28.25314506623641,27.31100833715202,30.618443301845026,33.546058174584,20.0129844861835,26.50045905372253,27.701842827683258,35.125056859549105
2121,14.651460263664317,17.445442955267172,13.899457219080935,20.38972540239432,15.925700375120734,14.827568033280073,14.018757248775882,15.962874941809241,19.45239698561582,16.529438522140758
2122,43.41572416365235,43.013631836796314,50.41959971627398,41.06004335619773,48.90731211972561,44.79818427076108,45.826834040825986,40.376683676341024,47.15423981329907,43.49852242668621
2123,144.25224480181268,156.82437873544407,142.81010946663548,151.0523235085634,158.74327148104214,181.92689856435834,146.5685240630637,161.71539973728315,163.25755166461863,170.07922268834307
2124,51.280110922825116,45.50583797326305,55.87036725316846,50.4131284031676,60.62040787949183,64.46311492482755,54.1414073056172,47.15829721371096,60.80147120634892,65.68276886429616
2126,107.3004001662475,103.8419223527808,104.745582833989,104.66102167559285,99.86955332011196,98.00917309941156,98.71138724827706,105.89750369893058,106.52988087410546,108.52881345458208
2127,24.455010881263238,26.306620329371135,27.34468381008733,26.095107281045937,23.015205703400284,20.92685133774989,23.396822442784575,21.701163319583806,24.95202754699411,23.162963192210405
2129,149.962005051623,140.30197508997938,134.1797275332192,153.29706391983618,151.96200551486172,147.11891970609096,148.69550792149866,142.20521925284964,151.64722047948666,158.98709946953807
2132,26.71736871609376,24.091325985845145,24.98268454409972,24.59861367353076,18.391615271913622,22.714572306301392,21.076476415400982,21.909828351502878,25.359407588577685,28.709024801612895
2133,94.69583508647747,89.07329339594085,109.92381199403876,87.35781433869859,98.94483523381462,100.638174523752,95.71427362957326,97.65523493812711,88.40146902363628,90.36818034144059
2135,50.84918562095264,62.76667306656972,43.242755792696244,49.9454741508191,47.16062240116398,51.107787689178124,45.536790787403035,52.16625797976876,52.34833534348969,42.73729828421919
2136,9.372625315726438,8.030441995281715,10.538150571329336,9.633677598378966,10.891124127501921,12.198566608939634,11.215005799020705,10.641916627872826,8.45313586285923,8.917197097470671
2137,100.08240135988348,105.04187345552404,119.82603968606375,112.14348971316875,129.87151789775876,119.77730489295038,104.99565773910763,126.55534185891901,110.50183627954534,119.40344406125364
2138,8.079849410108999,9.968824545866957,9.538843189565346,6.453628682409211,6.267533696015256,11.252126096177076,8.991340856111428,6.468615989491326,9.16605093563049,5.981046833669353
2139,84.78455314341043,83.44275360614564,94.6616628907342,96.99149193707756,81.47793804819834,95.69565184599196,89.43000313874269,81.79669251227742,87.79039896126092,85.80083548663855
2140,28.871995225456157,42.921327905816064,33.340528100671264,34.793476374727916,29.385485853448582,27.551934927087796,30.937947031781256,38.18570084119073,29.535053014809357,35.56004208381598
2141,32.642591616840356,27.13735570819338,23.983377162335728,26.843354084803526,30.001964577646802,35.22861908616188,27.747471244128814,22.222825899381494,28.109222869266837,30.666458310813773
2142,17.667937376771675,24.92206136466739,22.438993026882294,19.267355196757933,24.145416697763693,17.772049628541364,24.84703870989932,22.74448847917918,19.757932016803498,16.638184828207475
2143,43.84664946552484,46.61348514502605,50.87383034434852,49.9454741508191,50.24301602215509,58.889631905225826,43.409806928968074,45.38464444239882,46.13578970934013,55.025630869758054
2144,40.83017235241747,51.59789741795952,45.51390893306895,41.06004335619773,41.201328067247836,43.22078341615681,43.21644476001944,36.62071310179767,42.46936933508794,33.058877044281516
2145,66.79342179023439,76.61226271360717,75.85651488844823,74.63761867481956,79.93674123770278,77.08232176166166,79.66521360683674,77.51905935793637,76.28191278652486,90.36818034144059
2146,20.361220513474677,20.676080539575906,19.531917007205234,21.231503056621605,19.11084045014488,21.032011394723508,21.849925091195512,24.51814125049132,17.61918679848972,22.72797796794354
2147,56.66667719623111,62.58206520460922,58.595751021615705,66.40690383348608,70.68956037472945,63.93731463995946,66.70994828727834,61.347519384208056,65.99556673653953,64.37781319149559
2148,19.714832560665958,23.445198468983396,21.712224021963028,23.476243467894374,24.453656059862805,24.39713321787927,17.30591412090264,26.291794021803454,23.83173243263927,21.423022295142957
2149,148.6692291460056,128.76398371744818,188.50571065093425,168.63612339686676,169.01791688434585,125.77142814044657,167.64500047846468,157.6464316148612,199.514375365557,130.82180619825877
2150,49.77187236627144,51.874809210900274,48.96606170643545,52.93846136584946,47.263368855197015,52.68518854378239,44.18325560476261,53.73124571916182,51.32988523953074,51.002017545289576
2152,51.81876755016572,46.244269421105045,52.69075285664668,49.477819898470614,52.811677372981016,54.683229626281125,60.619039965396404,61.13885435228899,41.2472292103372,60.35419986702711
2153,12.604565079770039,10.430344200768205,14.353687847155475,10.288393551666857,13.66527838639392,12.934687007754958,14.405481586673147,14.815217266254328,13.545386382653946,13.267049340139293
2154,52.68061815391067,36.82926846111959,45.51390893306895,49.29075819753122,46.235904314866644,40.065981706948286,41.1861419860588,42.776331543410386,47.15423981329907,43.49852242668621
2155,10.126744594003279,9.599608821945958,10.35645832009952,12.346072262000227,11.61034930573318,12.198566608939634,14.405481586673147,8.555266308682075,9.675275987609961,9.243436015670818
2156,44.27757476739732,49.65951486737428,48.057600450286365,46.110709281561455,43.564496510007686,43.64142364405128,40.316012225789954,53.626913203202285,44.30257952221403,41.43234261141861
2157,455.38031275374317,454.504556146749,508.55661119225533,451.47341521723564,486.50445984643017,641.7918277099878,403.93357093369406,435.0665915512715,491.40217516019015,589.4049788815981
2159,86.18506037449599,74.67388016302192,90.30104886121863,87.07722178728949,76.13512243848041,77.50296198955613,86.91629494241047,87.3263158581329,82.08707837909083,81.66847585610334
2160,65.28518323368071,61.93593768774747,70.22405510032394,74.54408782434987,82.60814904256175,70.66755828627099,68.16016455439308,66.56414518218493,71.29150727712603,69.70638218876464
2163,18.09886267864416,19.106913712911666,28.70737569431095,30.77164980453087,23.015205703400284,15.668848489069015,26.683979314911333,22.431490931300566,18.026566840073297,18.37812572527492
2165,18.529787980516637,18.55309012703017,18.532609625441246,15.713182878909382,20.652037260640437,21.452651622617978,22.043287260144147,24.309476218572243,21.591142203929596,19.35684247987536
2166,34.58175547526652,36.64466059915909,34.06729710559053,38.44117954304617,29.385485853448582,38.383420795370405,42.152952830801965,42.98499657532946,41.04353918954541,44.36849287521993
2168,7.75665543370464,7.753530202340966,7.085997797962829,8.137183990863786,8.425209230709033,8.51796461486302,6.864356997676466,4.486298186260113,9.878966008401749,7.394748812536655
2170,28.656532574519918,28.245002879956377,34.06729710559053,36.75762423459159,28.35802131311821,35.75441937102997,34.61182824180528,29.108771952710967,39.61770904400289,35.125056859549105
2171,7.6489241082365185,2.8614218603877375,4.905690783205036,5.611851028181922,1.4384503564625177,5.258002848680877,7.347762420048048,5.7382883777745635,6.9254607069208145,2.0661798152675948
2172,24.993667508603835,22.614463090161152,17.44245611806235,14.497281822803298,16.233939737219846,20.716531223802654,21.656562922246877,13.45889455878034,21.591142203929596,25.990367149945005
2173,164.29027133888297,176.39281210325697,176.96825269784094,177.8956775933669,177.34037966102184,183.08365919106814,174.31599530719254,157.1247690350635,169.97932235074765,158.87835316347136
2174,139.7275291321516,124.24109109941595,126.54865298156695,132.15909171368426,148.46862607773846,146.8034395351701,137.38382103800365,139.49257383790166,139.9350442839588,139.63025698966274
2175,39.10647114492755,37.383092047001085,43.606140295155875,43.86596887028869,48.393579849560425,51.21294774615175,47.470412476889365,44.7586493466416,44.09888950142224,41.64983522355204
2176,21.546265093623997,18.922305850951165,14.535380098385291,19.828540299576122,19.11084045014488,21.032011394723508,17.59595737432559,21.075168223826577,22.40590228709675,23.380455804343836
2179,148.56149782053748,128.94859157940868,139.17626444203916,134.49736297542674,124.32320937997476,138.4957950342543,119.40113932578079,130.51997746538143,122.31585748546908,120.27341450978736
2181,12.820027730706279,8.122745926261965,13.263534339776578,11.691356308712338,8.425209230709033,11.462446210124313,13.632032910878616,6.990278569289014,13.749076403445734,16.74693113427419
2182,32.53486029137223,29.44495398269962,24.074223287950637,29.74281044936419,35.13928727929866,30.706736636296323,29.101006426769246,27.961114277156057,29.025827962829883,31.86266767754765
2183,31.996203664031636,40.05990604542832,37.791988255801755,37.22527848694008,38.11893444625672,37.542140339581465,38.86579595867521,32.03008239957802,35.340218607375334,30.55771200474706
2184,11.850445801493198,13.38406999213619,7.631074551652278,7.482468037575896,10.480138311369773,11.988246494992401,11.988454474815237,9.494258952317914,10.490036070777117,12.83206411587243
2185,96.5272676194355,91.65780346338785,100.02158430201378,88.10606114245618,92.7800479918324,92.85633030770428,84.49926783055255,88.26530850176873,101.43763035431074,100.69907941777856
2188,555.0317888117543,463.2734295898727,547.8021374578957,442.21386102073546,556.6802879509944,412.96354373539606,601.1629832612995,468.7659942062021,424.59184834048347,438.90009128526384
2190,50.84918562095264,43.936671146598805,52.963291233491404,45.92364758062207,53.3254096431462,52.36970837286153,45.633471871877354,47.57562727754911,42.16383430390025,50.132047096755855
2193,108.59317607186495,103.38040269787955,112.28581126002636,100.4521334044564,103.36293275723521,107.99937851190522,84.30590566160393,105.79317118297105,109.89076621716998,102.87400553911287
2195,176.14071714037618,163.28565390406155,161.52441134330655,160.77953195741208,191.82762967968006,141.0196364016211,172.86577904007777,162.654392380919,158.2671461552198,179.5401513161473
2197,26.932831367029998,23.075982745062397,17.53330224367726,23.56977431836407,22.706966341301175,21.557811679591598,32.77488763679327,25.97879647392484,24.035422453431064,24.794157783211137
2198,108.05451944452435,87.87334229319761,87.03058833908193,107.3734163392141,100.07504622817804,84.02288552192043,77.53822974840178,114.66143503953174,86.87379386769786,78.62357928623531
2199,26.070980763285036,18.645394058010417,19.895301509664865,20.38972540239432,23.631684427598508,25.65905390156268,23.880227865156158,26.18746150584392,30.757193139560087,20.00932031627565
2201,98.57416280332978,90.73476415358535,96.38773927741745,99.23623234835031,104.90412956773076,93.90793087744046,96.4877223053678,108.08848653408086,115.28855176815239,104.83143904831377
2202,17.56020605130356,19.199217643891917,23.43830040864628,17.864392439712454,24.350909605829766,18.087529799462217,24.84703870989932,18.675520356757215,20.47084708957476,24.141679946810843
2203,23.377697626582037,26.398924260351386,23.619992659876097,31.239304056879366,27.02231741068873,27.76225504103503,28.810963173346295,25.770131442005766,24.340957484618745,24.90290408927785
2205,74.11915192206655,54.828535002268254,65.13667206588909,66.59396553442548,59.49019688512842,60.57219281680371,64.96968876674065,64.58182737895372,67.82877692366561,60.897931397360686
2207,134.12550020780938,129.3178073033297,135.17903491498322,142.26042356441172,153.29770941729117,134.184232698336,136.51369127773478,125.7206817312427,139.83319927356294,148.76494669926683
2208,8.295312061045239,5.815147651755725,6.995151672347921,5.05066592536373,8.938941500874218,2.523841367366821,4.640692054767189,7.929271212924851,7.332840748504392,2.936150263801319
2210,19.283907258793477,18.645394058010417,20.803762765813946,17.677330738773055,21.165769530805623,19.875250768013714,18.8528114724917,19.092850420595365,22.50774729749265,20.22681292840909
2211,10.01901326853516,11.076471717629952,12.082534706782774,12.720195663879023,9.86365958717155,12.619206836834106,10.344876038751856,9.70292398423699,12.526936278695004,10.874630606671552
2212,42.553873559907395,38.30613135680358,45.60475505868385,57.989127291213194,41.201328067247836,50.476827347336425,44.95670428055714,49.349280048861246,53.672320478636315,47.73962836328811
2213,5.494297598874119,1.9383825505852414,5.3599214112795766,7.95012228992439,5.13732270165185,2.2083611964459684,7.637805673470998,6.677281021410401,6.416235654941342,2.6099113456011724
2214,149.10015444787805,131.44079771587542,145.17210873262312,155.9159277329877,140.14616330106247,142.38671714227817,132.93649115218508,136.77992842295367,150.62877037552772,145.9375427415322
2216,18.422056655048518,16.70701150742518,17.351609992447443,18.89323179487914,21.987741163069916,19.13913036919839,17.209233036428323,17.31919764928323,19.045016944032238,20.553051846609232
2217,34.474024149798396,34.7985819795541,31.796143965217823,27.31100833715202,31.954147204274506,29.444815952612913,30.261179440461042,32.23874743149709,31.470108212331347,31.101443535080637
2221,8.295312061045239,13.845589647037439,12.173380832397681,12.533133962939626,10.685631219435848,11.777926381045164,14.115438333250198,9.911589016156064,11.610331185131955,12.179586279472137
2222,24.562742206731357,27.875787156035376,25.98199192586371,23.008589215545882,25.481120600193176,24.712613388800122,29.004325342294926,32.44741246341617,28.923982952433988,27.730308047012457
2224,19.49936990972972,20.30686481565491,26.527068679553157,19.922071150045824,25.68661350825925,20.190730938934568,21.463200753298246,21.909828351502878,19.55424199601171,27.512815434879027
2226,86.2927916999641,83.62736146810613,84.85028132432414,87.73193774057738,87.64272529018055,90.0170087694166,74.92784046759523,98.1768975179248,93.69740956422278,99.28537743891127
2227,20.468951838942797,21.506815918398157,21.439685645118306,20.20266370145492,20.85753016870651,20.821691280776275,19.72294123276055,17.94519274504045,20.878227131158337,20.553051846609232
2228,7.43346145730028,5.076716203913728,7.358536174807553,5.518320177712224,6.267533696015256,8.623124671836639,5.3174596460874035,5.320958313936413,2.8516602910850413,6.633524670069646
2229,16.267430145686117,17.72235474820792,21.348839519503397,23.289181766954975,24.96738833002799,23.66101281906395,17.982681712222856,26.18746150584392,25.1557175677859,18.37812572527492
2231,104.71484835501263,65.99731065087846,66.77190232695743,91.56670260983503,72.33350363925805,88.86024814270682,68.35352672334172,88.57830604964737,116.00146684092365,70.0326211069648
2232,11.311789174152599,10.061128476847205,8.357843556571542,12.533133962939626,11.61034930573318,9.359245070651962,15.275611346941997,12.519901915144501,12.425091268299107,13.81078087047287
2233,14.651460263664317,19.56843336781291,25.618607423404075,22.166811561318593,27.536049680853914,21.978451907486065,26.683979314911333,22.327158415341028,17.822876819281507,17.399408970674482
2236,149.8542737261549,168.17776224601474,158.07225856994003,165.36254363042733,188.43699669658986,169.51801184147146,179.5367738688056,158.27242671061842,163.1557066542227,160.0745625302052
2238,6.787073504491559,5.538235858814976,7.540228426037371,7.295406336636498,11.404856397667105,8.623124671836639,8.217892180316896,10.12025404807514,9.777120998005856,2.8274039577346035
2239,39.968321748672516,46.5211812140458,38.337065009491205,42.18241356183412,42.537031969677315,45.11366444168193,44.66666102713419,46.4279696019942,48.17268991725802,50.24079340282257
2241,77.0278977097058,88.24255801711861,73.2219772456159,76.22764313280445,86.101528479685,79.81648324297572,80.14861902920832,76.9973967781387,73.32840748504393,81.12474432576977
2243,7.325730131832159,11.076471717629952,11.174073450633694,10.943109504954748,12.432320937997476,13.25016717867581,7.9278489268939465,13.250229526861265,14.869371517800571,11.41836213700513
2245,20.899877140815278,27.691179294074878,23.983377162335728,23.663305168833773,20.138304990475252,23.55585276209033,26.587298230437018,29.317436984630046,22.304057276700856,18.486872031341637
2246,15.728773518345518,15.59936433566218,17.260763866832534,16.929083935015466,20.652037260640437,18.928810255251157,19.432897979337604,17.527862681202304,16.804426715322563,18.16063311314149
2248,14.0050723108556,10.061128476847205,12.355073083627497,12.439603112469928,11.91858866783229,13.670807406570281,9.281384109534377,12.728566947063577,13.036161330674474,8.590958179270526
2250,16.375161471154236,15.230148611741184,20.16783988650959,17.11614563595486,17.055911369484143,15.563688432095397,15.468973515890628,18.57118784079768,14.767526507404678,20.3355592344758
2251,141.3434990141734,152.02457432447108,122.27888507766626,153.67118732171497,158.5377785729761,138.39063497728068,129.74601536453264,137.51025603467048,155.21179584334297,146.59002057793253
2259,29.626114503732996,20.676080539575906,23.43830040864628,29.649279598894488,23.93992378969762,25.553893844589062,26.97402256833428,23.16181854301733,30.247968087580617,27.295322822745597
2260,136.81878334451238,144.36334805311037,140.99318695433732,126.64077153597205,149.7015835261349,153.53368318148162,157.1067622707642,156.70743897122534,152.5638255730497,164.0981758546737
2261,39.32193379586379,38.39843528778383,36.70183474842286,42.46300611324321,41.71506033741302,46.48074518233896,41.476185239481744,49.87094262865893,47.66346486527854,45.89094116015395
2262,3.4474024149798397,6.83049089253847,7.631074551652278,6.640690383348607,6.062040787949183,5.783803133548965,2.7070703652808596,7.616273665046239,6.008855613357766,3.371135488068181
2263,43.092530187247995,44.028975077579055,48.057600450286365,47.88779544048574,63.394562138383826,56.57611065180624,59.74891020512755,48.827617469063554,67.21770686129025,53.06819736055717
2264,24.993667508603835,22.983678814082147,22.438993026882294,23.008589215545882,33.187104652670946,22.083611964459685,22.623373766990042,21.49249828766473,21.38745218313781,26.425352374211872
2265,7.43346145730028,6.184363375676723,6.9043055467330126,4.863604224424333,9.658166679105477,5.9941232474962005,9.378065194008693,10.433251595953752,7.230995738108497,6.416032057936215
2268,30.918890409350436,32.767895497988604,42.42514066216207,36.851155085061286,32.056893658307544,40.8021021057636,31.711395707575786,32.44741246341617,29.331362994017567,33.82010118674852
2269,77.1356290351739,74.39696837008117,72.13182373823702,76.78882823562263,76.75160116267864,71.08819851416546,83.91918132370665,84.3006728953063,77.3003628904838,81.77722216217008
2270,83.49177723779299,74.48927230106142,92.4813558759764,95.02734407721387,95.45145579669138,88.22928780086512,89.91340856111428,74.59774891106933,79.74464313998526,82.10346108037021
2271,20.253489188006558,19.937649091733913,18.895994127900877,20.95091050521251,19.008093996111842,21.557811679591598,20.109665570657818,21.596830803624265,19.55424199601171,18.813110949541784
2273,78.32067361532323,79.75059636693565,76.49243776775259,67.52927403912247,85.07406393935463,61.83411350048711,74.63779721417228,66.14681511834678,56.320290748929565,67.9664412916972
2274,9.1571626647902,7.661226271360717,9.90222769202498,7.3889371871061975,6.678519512147405,10.30568558341452,10.538238207700491,8.555266308682075,11.814021205923742,9.67842123993768
2276,27.579219319838717,30.460297223482367,29.979221452919663,27.685131739030815,30.618443301845026,31.96865731997973,33.93506065048507,26.813456601601143,30.553503118768297,34.14634010494867
2277,48.586827786122115,59.536035482260985,52.32736835418705,46.85895608531905,58.0517465286659,70.7727183432446,61.48916972566525,50.39260520845662,61.20885124793249,80.68975910150291
2280,255.9696293122531,246.26688785530592,216.57716346594083,246.7343835390652,237.54980172438152,227.25088311998752,226.717143092272,243.09476218572243,255.0199060313194,231.73837822817075
2282,30.918890409350436,29.53725791367987,25.98199192586371,31.80048915969756,31.13217557201021,23.766172876037565,35.67532017102276,28.58710937291328,25.56309760936948,27.839054353079174
2283,22.300384371900837,25.01436529564764,26.890453182012788,29.836341299833883,27.63879613488695,30.180936351428233,28.810963173346295,24.413808734531777,29.12767297322578,24.25042625287756
2284,30.057039805605474,31.38333653328486,24.43760779041027,33.67110616909153,37.81069508415761,24.712613388800122,28.520919919923344,29.004439436751433,33.201473389061555,28.165293271279317
2288,11.20405784868448,13.56867785409669,14.535380098385291,16.835553084545765,14.487250018658216,15.143048204200927,13.5353518264043,18.779852872716752,17.008116736114353,11.962093667338706
2289,58.49810972918915,57.41304506971525,57.77813589108153,59.11149749684958,61.031393695623976,62.57023389930244,67.19335370964991,51.01860030421385,64.16235654941343,80.25477387723605
2291,322.6553197770194,284.5730192121095,287.2554491943393,285.6432173344598,320.87717594517454,268.0529852257511,295.65075632245964,293.27870236226,316.12691226885596,320.04037875434375
2294,17.34474340036732,22.79907095212165,21.07630114265867,23.289181766954975,26.71407804858962,18.50817002735669,20.5930709930294,20.13617558019074,19.656087006407606,22.72797796794354
2295,6.248416877150959,6.461275168617472,7.449382300422461,9.914270149788061,6.370280150048294,6.519923532364288,8.12121109584258,2.8169779309075134,5.0922505197947165,5.328568997269061
2296,149.962005051623,127.28712082176419,138.99457219080935,143.4763246205178,160.48996119960378,125.66626808347297,147.05192948543527,155.03811871587274,144.31437973098227,140.0652422139296
2298,86.18506037449599,83.90427326104688,77.31005289828676,75.94705058139535,83.22462776675997,64.67343503877478,72.9942187781089,68.02480040561846,75.4671527033577,82.6471926107038
2299,31.888472338563517,26.398924260351386,29.615836950460032,29.929872150303584,29.385485853448582,34.28217857339932,27.0707036528086,33.59507013897108,29.025827962829883,28.056546965212604
2300,291.5209667167327,317.7101304340191,300.97321416219046,289.85210560559625,304.02675748375646,347.34366818385877,317.9840868360267,327.18677004910967,305.2294961564953,321.4540807332111
